723,675,1.0711111111111111,2022-01-21 12:42:27,41749.55143098559,40707.6824143097
151,159,0.949685534591195,2022-01-23 20:36:48,36508.799789830824,35180.435462830384
126,157,0.802547770700637,2022-01-25 03:23:32,36306.409440464704,36774.00714224005
68,226,0.3008849557522124,2022-01-26 02:00:14,36774.00714224005,36988.928510667356
